DataConsumo,Filial,Cliente,TipoEstabelecimento,Estado,Produto,Fornecedor,Volumes,Quantidade
2024-10-10,6.0,166254,34,42.0,2805.0,80047,0.083,1.0
2024-10-07,3.0,174645,36,41.0,2805.0,80047,2.0,24.0
2024-10-07,4.0,37312,41,41.0,2805.0,80047,0.083,1.0
2024-10-14,4.0,128466,36,41.0,2805.0,80047,1.0,12.0
2024-10-17,4.0,149124,71,41.0,2805.0,80047,0.083,1.0
2024-10-05,7.0,168992,84,41.0,3423.0,80047,0.166,2.0
2024-10-02,5.0,161978,34,41.0,4339.0,80047,0.166,1.0
2024-10-19,4.0,179108,34,41.0,8815.0,80047,5.0,60.0
2024-10-16,4.0,165627,35,41.0,8889.0,80047,0.25,3.0
2024-10-16,3.0,161213,24,41.0,8889.0,80047,0.25,3.0
2024-10-16,7.0,126996,42,41.0,9636.0,80047,0.166,2.0
2024-10-10,6.0,157684,39,42.0,9636.0,80047,0.166,2.0
2024-10-10,6.0,151690,34,42.0,9636.0,80047,0.083,1.0
2024-10-01,4.0,137278,34,41.0,9636.0,80047,3.0,36.0
2024-10-07,4.0,174386,39,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,153363,81,41.0,9636.0,80047,0.166,2.0
2024-10-08,4.0,153616,72,41.0,9636.0,80047,0.083,1.0
2024-10-02,4.0,171890,41,41.0,9636.0,80047,0.5,6.0
2024-10-03,4.0,141526,72,41.0,9636.0,80047,0.25,3.0
2024-10-04,4.0,123069,34,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,115,72,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,640,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,1649,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,2280,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,2564,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,2904,72,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,3110,41,41.0,9636.0,80047,0.083,1.0
2024-10-17,5.0,173344,39,41.0,9636.0,80047,0.083,1.0
2024-10-17,5.0,153925,34,41.0,9636.0,80047,0.083,1.0
2024-10-01,3.0,121235,84,41.0,9636.0,80047,0.166,2.0
2024-10-01,3.0,162662,24,41.0,9636.0,80047,0.166,2.0
2024-10-09,3.0,148028,84,41.0,9636.0,80047,0.083,1.0
2024-10-09,5.0,164824,34,41.0,9636.0,80047,0.166,2.0
2024-10-10,3.0,155748,93,41.0,9636.0,80047,0.25,3.0
2024-10-10,5.0,139030,41,41.0,9636.0,80047,0.25,3.0
2024-10-10,5.0,136840,41,41.0,9636.0,80047,0.083,1.0
2024-10-10,5.0,144202,39,41.0,9636.0,80047,0.166,2.0
2024-10-02,3.0,134843,34,41.0,9636.0,80047,0.5,6.0
2024-10-02,5.0,177914,93,41.0,9636.0,80047,0.083,1.0
2024-10-03,3.0,173498,41,41.0,9636.0,80047,0.333,4.0
2024-10-04,3.0,149508,34,41.0,9636.0,80047,0.166,2.0
2024-10-14,3.0,2573,34,41.0,9636.0,80047,0.5,6.0
2024-10-16,5.0,169269,24,41.0,9636.0,80047,0.166,2.0
2024-10-17,3.0,149335,72,41.0,9636.0,80047,0.25,3.0
2024-10-07,4.0,3308,41,41.0,9636.0,80047,0.083,1.0
2024-10-09,4.0,173572,39,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,7710,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,124184,42,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,158773,84,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,132859,72,41.0,9636.0,80047,0.083,1.0
2024-10-11,4.0,172293,24,41.0,9636.0,80047,0.166,2.0
2024-10-11,4.0,177137,44,41.0,9636.0,80047,0.166,2.0
2024-10-11,4.0,5076,42,41.0,9636.0,80047,0.166,2.0
2024-10-12,4.0,157725,72,41.0,9636.0,80047,0.0,1.0
2024-10-12,4.0,168685,72,41.0,9636.0,80047,0.083,1.0
2024-10-17,4.0,161941,94,41.0,9636.0,80047,12.75,153.0
2024-10-08,6.0,165966,36,42.0,9637.0,80047,30.0,360.0
2024-10-02,4.0,3210,34,41.0,9637.0,80047,0.0,3.0
2024-10-10,3.0,169928,24,41.0,9637.0,80047,0.083,1.0
2024-10-10,5.0,97,34,41.0,423.0,80047,0.5,6.0
2024-10-15,7.0,1821,42,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,5786,41,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,5797,42,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,6510,72,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,38221,41,41.0,423.0,80047,0.083,1.0
2024-10-04,4.0,29003,41,41.0,423.0,80047,0.083,1.0
2024-10-10,5.0,96,35,41.0,552.0,80047,0.25,3.0
2024-10-10,4.0,122983,41,41.0,657.0,80047,0.083,1.0
2024-10-11,4.0,7641,72,41.0,657.0,80047,0.166,2.0
2024-10-12,4.0,145155,41,41.0,657.0,80047,0.083,1.0
2024-10-14,3.0,147827,72,41.0,657.0,80047,2.0,24.0
2024-10-18,6.0,169008,33,42.0,683.0,80047,0.083,1.0
2024-10-18,6.0,169008,33,42.0,683.0,80047,0.083,1.0
2024-10-18,6.0,173701,39,42.0,683.0,80047,0.083,1.0
2024-10-07,6.0,150451,34,42.0,683.0,80047,0.083,1.0
2024-10-18,4.0,151119,42,41.0,693.0,80047,0.25,3.0
2024-10-02,4.0,3062,35,41.0,693.0,80047,1.0,12.0
2024-10-05,4.0,169105,93,41.0,693.0,80047,0.166,2.0
2024-10-15,4.0,131150,41,41.0,693.0,80047,0.166,2.0
2024-10-10,3.0,116187,72,41.0,693.0,80047,1.0,12.0
2024-10-03,3.0,175832,84,41.0,693.0,80047,0.166,2.0
2024-10-15,6.0,160216,39,42.0,693.0,80047,1.0,12.0
2024-10-08,4.0,120345,42,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,105766,41,41.0,816.0,80047,0.166,1.0
2024-10-10,4.0,110213,41,41.0,816.0,80047,0.166,1.0
2024-10-05,4.0,111105,42,41.0,816.0,80047,1.0,6.0
2024-10-14,4.0,140741,72,41.0,816.0,80047,2.0,12.0
2024-10-10,6.0,164466,34,42.0,816.0,80047,0.166,1.0
2024-10-10,6.0,164526,35,42.0,816.0,80047,0.166,1.0
2024-10-02,7.0,125450,42,41.0,816.0,80047,2.0,12.0
2024-10-09,5.0,173664,42,41.0,816.0,80047,2.0,12.0
2024-10-04,7.0,176954,81,41.0,816.0,80047,0.333,2.0
2024-10-07,5.0,145611,35,41.0,816.0,80047,3.0,18.0
2024-10-01,4.0,143158,72,41.0,925.0,80047,0.083,1.0
2024-10-01,4.0,161941,94,41.0,2521.0,80047,0.333,2.0
2024-10-08,3.0,163716,24,41.0,2804.0,80047,0.166,1.0
2024-10-10,6.0,166394,24,42.0,2805.0,80047,0.083,1.0
2024-10-11,6.0,167191,34,42.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,36056,41,41.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,37285,41,41.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,37952,41,41.0,2805.0,80047,0.083,1.0
2024-10-05,4.0,3741,41,41.0,2805.0,80047,0.083,1.0
2024-10-10,6.0,170367,39,42.0,4339.0,80047,0.5,3.0
2024-10-05,4.0,6335,81,41.0,6195.0,80047,0.083,1.0
2024-10-17,5.0,171753,24,41.0,8815.0,80047,0.166,2.0
2024-10-17,5.0,181256,,41.0,9636.0,80047,1.0,12.0
2024-10-07,3.0,180976,24,41.0,9636.0,80047,0.083,1.0
2024-10-08,5.0,145242,41,41.0,9636.0,80047,1.0,12.0
2024-10-08,5.0,142781,44,41.0,9636.0,80047,0.166,2.0
2024-10-09,5.0,116846,24,41.0,9636.0,80047,0.166,2.0
2024-10-10,3.0,126922,35,41.0,9636.0,80047,1.0,12.0
2024-10-10,5.0,142251,24,41.0,9636.0,80047,0.166,2.0
2024-10-11,3.0,153912,24,41.0,9636.0,80047,0.083,1.0
2024-10-02,3.0,162950,93,41.0,9636.0,80047,0.5,6.0
2024-10-03,3.0,174065,81,41.0,9636.0,80047,0.083,1.0
2024-10-18,4.0,173056,93,41.0,9636.0,80047,0.166,2.0
2024-10-18,4.0,123278,41,41.0,9636.0,80047,0.166,2.0
2024-10-18,4.0,122349,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,3435,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,29269,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,124115,41,41.0,9636.0,80047,0.083,1.0
2024-10-09,4.0,141580,41,41.0,9636.0,80047,0.166,2.0
2024-10-09,4.0,170496,41,41.0,9636.0,80047,0.166,2.0
2024-10-09,4.0,3072,71,41.0,9636.0,80047,0.166,2.0
2024-10-10,4.0,174063,84,41.0,9636.0,80047,0.166,2.0
2024-10-10,4.0,118054,41,41.0,9636.0,80047,0.166,2.0
2024-10-11,4.0,1934,72,41.0,9636.0,80047,0.5,6.0
2024-10-15,4.0,42442,34,41.0,9636.0,80047,0.083,1.0
2024-10-16,4.0,168348,24,41.0,9636.0,80047,0.166,2.0
2024-10-16,4.0,177329,34,41.0,9636.0,80047,0.166,2.0
2024-10-01,4.0,112641,41,41.0,9636.0,80047,0.166,2.0
2024-10-02,4.0,149893,41,41.0,9636.0,80047,0.166,2.0
2024-10-08,4.0,3924,72,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,161941,94,41.0,9636.0,80047,3.75,45.0
2024-10-04,4.0,148,72,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,1444,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,22483,41,41.0,9636.0,80047,0.083,1.0
2024-10-11,6.0,154759,39,42.0,9636.0,80047,0.083,1.0
2024-10-11,6.0,156626,34,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,148612,33,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,146202,72,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,151082,34,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,153868,35,42.0,9636.0,80047,0.083,1.0
2024-10-11,6.0,159184,24,42.0,9636.0,80047,0.083,1.0
2024-10-15,5.0,136034,36,41.0,9637.0,80047,5.0,60.0
2024-10-18,4.0,7641,72,41.0,9637.0,80047,0.583,7.0
2024-10-05,4.0,178236,34,41.0,9637.0,80047,0.166,2.0
2024-10-14,4.0,128467,36,41.0,9637.0,80047,5.0,60.0
2024-10-08,6.0,163680,36,42.0,9637.0,80047,60.0,720.0
2024-10-02,6.0,176190,36,42.0,9637.0,80047,1.0,12.0
2024-10-08,4.0,42541,41,41.0,423.0,80047,0.083,1.0
2024-10-10,4.0,110233,41,41.0,423.0,80047,0.083,1.0
2024-10-02,6.0,168333,33,42.0,423.0,80047,0.083,1.0
2024-10-11,6.0,167358,39,42.0,423.0,80047,0.083,1.0
2024-10-17,3.0,175624,31,41.0,423.0,80047,0.333,4.0
2024-10-17,4.0,123730,34,41.0,683.0,80047,0.25,3.0
2024-10-10,4.0,166819,44,41.0,683.0,80047,0.083,1.0
2024-10-10,5.0,161832,39,41.0,683.0,80047,0.166,2.0
2024-10-18,4.0,113447,41,41.0,693.0,80047,0.333,4.0
2024-10-19,4.0,161050,36,41.0,693.0,80047,1.0,12.0
2024-10-14,4.0,140741,72,41.0,693.0,80047,25.0,300.0
2024-10-17,4.0,7218,41,41.0,693.0,80047,0.083,1.0
2024-10-18,5.0,130227,34,41.0,693.0,80047,0.083,1.0
2024-10-07,3.0,173784,36,41.0,693.0,80047,3.0,36.0
2024-10-02,3.0,138178,34,41.0,693.0,80047,0.166,2.0
2024-10-03,3.0,123238,81,41.0,693.0,80047,0.083,1.0
2024-10-18,6.0,173881,42,42.0,693.0,80047,0.166,2.0
2024-10-04,6.0,168980,24,42.0,693.0,80047,1.0,12.0
2024-10-08,4.0,120065,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,120300,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,121330,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,123268,41,41.0,816.0,80047,0.166,1.0
2024-10-10,6.0,6718,72,42.0,816.0,80047,0.166,1.0
2024-10-10,6.0,164192,34,42.0,816.0,80047,0.166,1.0
2024-10-18,5.0,174407,41,41.0,816.0,80047,0.5,3.0
2024-10-17,7.0,168992,84,41.0,832.0,80047,0.083,1.0
2024-10-18,4.0,169570,92,41.0,2503.0,80047,6.0,36.0
2024-10-09,4.0,168516,81,41.0,2503.0,80047,1.666,10.0
2024-10-10,5.0,96,35,41.0,2503.0,80047,2.0,12.0
2024-10-02,7.0,168659,51,41.0,2521.0,80047,0.166,1.0
2024-10-11,6.0,167136,34,42.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,4918,41,41.0,2805.0,80047,0.083,1.0
2024-10-05,4.0,3859,41,41.0,2805.0,80047,0.083,1.0
2024-10-10,5.0,95,35,41.0,3423.0,80047,0.25,3.0
2024-10-04,3.0,159460,93,41.0,4339.0,80047,0.166,1.0
2024-10-03,6.0,169207,24,42.0,4339.0,80047,0.166,1.0
2024-10-01,5.0,163199,41,41.0,9636.0,80047,0.083,1.0
2024-10-01,5.0,163048,54,41.0,9636.0,80047,0.666,8.0
2024-10-07,3.0,165557,93,41.0,9636.0,80047,0.166,2.0
2024-10-08,5.0,163222,41,41.0,9636.0,80047,0.166,2.0
2024-10-09,3.0,140314,34,41.0,9636.0,80047,0.166,2.0
2024-10-09,3.0,173498,41,41.0,9636.0,80047,0.166,2.0
2024-10-09,5.0,165716,93,41.0,9636.0,80047,0.166,2.0
2024-10-09,5.0,176933,93,41.0,9636.0,80047,0.333,4.0
2024-10-02,3.0,161949,93,41.0,9636.0,80047,0.166,2.0
2024-10-03,3.0,142575,84,41.0,9636.0,80047,0.5,6.0
2024-10-14,3.0,124120,35,41.0,9636.0,80047,0.333,4.0
2024-10-18,4.0,175996,93,41.0,9636.0,80047,1.0,12.0
2024-10-07,4.0,27326,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,6953,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,115368,81,41.0,9636.0,80047,0.166,2.0
2024-10-09,4.0,180913,93,41.0,9636.0,80047,0.166,2.0
2024-10-10,4.0,130338,41,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,163872,72,41.0,9636.0,80047,0.166,2.0
2024-10-11,4.0,177007,39,41.0,9636.0,80047,0.083,1.0
2024-10-11,4.0,161864,39,41.0,9636.0,80047,1.0,12.0
2024-10-02,4.0,178639,24,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,2094,81,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,30241,34,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,206,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,21370,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,22766,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,29087,41,41.0,9636.0,80047,0.083,1.0
2024-10-09,6.0,166179,24,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,165947,35,42.0,9636.0,80047,0.166,2.0
2024-10-11,6.0,174401,24,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,152376,39,42.0,9636.0,80047,0.083,1.0
2024-10-11,6.0,159412,72,42.0,9636.0,80047,0.083,1.0
2024-10-04,5.0,137965,35,41.0,9637.0,80047,0.25,3.0
2024-10-17,4.0,144977,36,41.0,9637.0,80047,3.0,36.0
2024-10-03,4.0,173541,34,41.0,9637.0,80047,0.166,2.0
2024-10-01,7.0,174227,51,41.0,423.0,80047,0.333,4.0
2024-10-10,4.0,130521,41,41.0,423.0,80047,0.083,1.0
2024-10-07,3.0,174645,36,41.0,423.0,80047,2.0,24.0
2024-10-11,3.0,179005,39,41.0,423.0,80047,0.083,1.0
2024-10-19,4.0,106129,72,41.0,657.0,80047,0.083,1.0
2024-10-15,4.0,124129,45,41.0,657.0,80047,0.083,1.0
2024-10-08,4.0,178922,39,41.0,683.0,80047,0.083,1.0
2024-10-10,4.0,42223,81,41.0,683.0,80047,0.083,1.0
2024-10-08,6.0,162864,34,42.0,683.0,80047,0.083,1.0
2024-10-03,6.0,159295,34,42.0,683.0,80047,0.083,1.0
2024-10-04,6.0,154759,39,42.0,683.0,80047,0.083,1.0
2024-10-16,6.0,175613,34,42.0,683.0,80047,0.083,1.0
2024-10-10,3.0,172860,33,41.0,683.0,80047,0.166,2.0
2024-10-17,3.0,173337,41,41.0,683.0,80047,0.083,1.0
2024-10-08,4.0,5360,41,41.0,693.0,80047,0.083,1.0
2024-10-09,4.0,29982,71,41.0,693.0,80047,0.166,2.0
2024-10-09,4.0,132209,72,41.0,693.0,80047,2.0,24.0
2024-10-11,4.0,161608,93,41.0,693.0,80047,0.083,1.0
2024-10-03,4.0,158808,93,41.0,693.0,80047,0.25,3.0
2024-10-03,4.0,6953,41,41.0,693.0,80047,0.166,2.0
2024-10-04,4.0,162756,41,41.0,693.0,80047,0.25,3.0
2024-10-15,4.0,174949,36,41.0,693.0,80047,1.0,12.0
2024-10-18,3.0,157213,34,41.0,693.0,80047,0.5,6.0
2024-10-07,5.0,135697,72,41.0,693.0,80047,0.333,4.0
2024-10-15,3.0,120645,35,41.0,693.0,80047,0.25,3.0
2024-10-09,6.0,170927,42,42.0,693.0,80047,2.0,24.0
2024-10-07,4.0,5330,72,41.0,816.0,80047,0.166,1.0
2024-10-09,4.0,158801,81,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,52801,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,52955,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,120463,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,122804,44,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,123186,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,103900,41,41.0,816.0,80047,0.166,1.0
2024-10-09,4.0,107240,41,41.0,816.0,80047,0.166,1.0
2024-10-03,4.0,132307,35,41.0,816.0,80047,10.0,60.0
2024-10-16,4.0,175735,42,41.0,816.0,80047,0.666,4.0
2024-10-10,6.0,164302,34,42.0,816.0,80047,0.166,1.0
2024-10-02,6.0,176188,36,42.0,816.0,80047,3.0,18.0
2024-10-03,6.0,173184,36,42.0,816.0,80047,1.0,6.0
2024-10-08,3.0,116208,42,41.0,816.0,80047,1.0,6.0
2024-10-08,3.0,111704,53,41.0,816.0,80047,0.5,3.0
2024-10-07,3.0,159795,81,41.0,2503.0,80047,1.0,6.0
2024-10-10,6.0,166072,34,42.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,4239,41,41.0,2805.0,80047,0.083,1.0
2024-10-03,7.0,126996,42,41.0,3423.0,80047,0.75,9.0
2024-10-18,4.0,179788,39,41.0,3423.0,80047,0.0,1.0
2024-10-16,3.0,175092,42,41.0,8733.0,80047,0.25,3.0
2024-10-17,3.0,173337,41,41.0,8733.0,80047,0.083,1.0
2024-10-18,6.0,167143,41,42.0,8815.0,80047,0.166,2.0
2024-10-15,4.0,145003,41,41.0,8815.0,80047,0.083,1.0
2024-10-09,3.0,148609,72,41.0,8889.0,80047,0.166,2.0
2024-10-01,5.0,167976,24,41.0,9636.0,80047,1.0,12.0
2024-10-01,3.0,146507,84,41.0,9636.0,80047,0.166,2.0
2024-10-08,3.0,153519,93,41.0,9636.0,80047,0.5,6.0
2024-10-08,3.0,147192,34,41.0,9636.0,80047,0.083,1.0
2024-10-08,3.0,172628,93,41.0,9636.0,80047,0.25,3.0
2024-10-08,5.0,147433,53,41.0,9636.0,80047,0.333,4.0
2024-10-09,5.0,146410,33,41.0,9636.0,80047,0.166,2.0
2024-10-10,5.0,154416,33,41.0,9636.0,80047,0.0,3.0
2024-10-10,5.0,146541,34,41.0,9636.0,80047,1.0,12.0
2024-10-10,5.0,169223,64,41.0,9636.0,80047,0.166,2.0
2024-10-10,5.0,135743,84,41.0,9636.0,80047,0.083,1.0
2024-10-10,5.0,135490,39,41.0,9636.0,80047,0.166,2.0
2024-10-02,3.0,147723,34,41.0,9636.0,80047,0.166,2.0
2024-10-02,3.0,129746,24,41.0,9636.0,80047,0.083,1.0
2024-10-03,3.0,137685,41,41.0,9636.0,80047,0.083,1.0
2024-10-16,3.0,161213,24,41.0,9636.0,80047,0.333,4.0
2024-10-16,5.0,147629,39,41.0,9636.0,80047,0.166,2.0
2024-10-17,5.0,175301,93,41.0,9636.0,80047,0.166,2.0
2024-10-18,4.0,141532,72,41.0,9636.0,80047,0.25,3.0
2024-10-18,4.0,29209,84,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,3445,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,6887,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,7097,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,143276,41,41.0,9636.0,80047,0.083,1.0
2024-10-09,4.0,132252,31,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,110243,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,124037,42,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,157620,93,41.0,9636.0,80047,0.25,3.0
2024-10-10,4.0,114541,81,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,160531,81,41.0,9636.0,80047,0.166,2.0
2024-10-11,4.0,181139,39,41.0,9636.0,80047,0.083,1.0
2024-10-14,4.0,123696,41,41.0,9636.0,80047,0.083,1.0
2024-10-15,4.0,168751,93,41.0,9636.0,80047,0.333,4.0
2024-10-02,4.0,180642,84,41.0,9636.0,80047,0.25,3.0
2024-10-04,4.0,38331,41,41.0,9636.0,80047,0.166,2.0
2024-10-05,4.0,102688,72,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,161941,94,41.0,9636.0,80047,27.166,326.0
2024-10-04,4.0,20528,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,326,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,2153,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,2465,41,41.0,9636.0,80047,0.083,1.0
2024-10-11,6.0,166646,34,42.0,9636.0,80047,0.083,1.0
2024-10-08,6.0,180341,34,42.0,9636.0,80047,0.083,1.0
2024-10-09,6.0,166883,39,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,151656,24,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,151724,34,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,154057,34,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,154300,24,42.0,9636.0,80047,0.083,1.0
2024-10-15,5.0,144698,24,41.0,9637.0,80047,0.25,3.0
2024-10-18,4.0,149016,34,41.0,9637.0,80047,0.25,3.0
2024-10-19,4.0,171858,34,41.0,9637.0,80047,5.0,60.0
2024-10-02,4.0,9238,35,41.0,9637.0,80047,0.166,2.0
2024-10-07,4.0,102143,34,41.0,9637.0,80047,0.083,1.0
2024-10-10,6.0,170274,36,42.0,9637.0,80047,0.083,1.0
2024-10-03,6.0,165785,24,42.0,9637.0,80047,0.25,3.0
2024-10-07,4.0,5672,41,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,38361,41,41.0,423.0,80047,0.083,1.0
2024-10-03,6.0,155788,72,42.0,423.0,80047,0.083,1.0
2024-10-01,3.0,116187,72,41.0,423.0,80047,0.083,1.0
2024-10-02,4.0,20696,71,41.0,657.0,80047,1.0,12.0
2024-10-10,4.0,180270,24,41.0,683.0,80047,0.166,2.0
2024-10-18,6.0,162448,24,42.0,683.0,80047,0.083,1.0
2024-10-07,6.0,147739,34,42.0,683.0,80047,0.083,1.0
2024-10-08,6.0,161046,35,42.0,683.0,80047,0.166,2.0
2024-10-09,4.0,7459,72,41.0,693.0,80047,0.083,1.0
2024-10-07,3.0,115157,35,41.0,693.0,80047,3.0,36.0
2024-10-08,5.0,116181,34,41.0,693.0,80047,0.083,1.0
2024-10-18,6.0,171434,39,42.0,693.0,80047,1.0,12.0
2024-10-03,6.0,151608,34,42.0,693.0,80047,0.333,4.0
2024-10-03,6.0,153060,42,42.0,693.0,80047,1.0,12.0
2024-10-16,6.0,170404,39,42.0,693.0,80047,0.166,2.0
2024-10-08,4.0,51214,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,120682,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,121094,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,122801,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,123610,72,41.0,816.0,80047,0.166,1.0
2024-10-04,4.0,161941,94,41.0,816.0,80047,0.833,5.0
2024-10-18,6.0,166936,34,42.0,816.0,80047,0.166,1.0
2024-10-10,6.0,164546,34,42.0,816.0,80047,0.166,1.0
2024-10-18,7.0,174357,81,41.0,816.0,80047,3.0,18.0
2024-10-09,3.0,161335,81,41.0,816.0,80047,1.0,6.0
2024-10-03,3.0,143864,39,41.0,816.0,80047,0.166,1.0
2024-10-03,3.0,160640,42,41.0,816.0,80047,0.166,1.0
2024-10-04,7.0,169945,42,41.0,816.0,80047,0.166,1.0
2024-10-07,5.0,145612,35,41.0,816.0,80047,5.0,30.0
2024-10-19,4.0,170629,42,41.0,1209.0,80047,0.166,2.0
2024-10-04,7.0,175183,42,41.0,2503.0,80047,1.0,6.0
2024-10-10,4.0,150374,81,41.0,2521.0,80047,0.166,1.0
2024-10-18,4.0,113063,42,41.0,2523.0,80047,0.166,1.0
2024-10-11,6.0,166790,24,42.0,2805.0,80047,0.083,1.0
2024-10-10,6.0,166070,39,42.0,2805.0,80047,0.083,1.0
2024-10-11,6.0,167350,24,42.0,2805.0,80047,0.083,1.0
2024-10-05,4.0,3700,41,41.0,2805.0,80047,0.083,1.0
2024-10-05,4.0,3881,41,41.0,2805.0,80047,0.083,1.0
2024-10-14,4.0,128467,36,41.0,2805.0,80047,1.0,12.0
2024-10-19,4.0,171859,34,41.0,6195.0,80047,0.25,3.0
2024-10-02,4.0,116650,33,41.0,8815.0,80047,0.166,2.0
2024-10-16,6.0,167070,36,42.0,8815.0,80047,0.083,1.0
2024-10-18,7.0,163084,42,41.0,9636.0,80047,0.166,2.0
2024-10-04,7.0,2379,42,41.0,9636.0,80047,0.166,2.0
2024-10-05,7.0,114157,81,41.0,9636.0,80047,0.333,4.0
2024-10-17,5.0,136601,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,5.0,178519,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,3.0,116730,41,41.0,9636.0,80047,0.25,3.0
2024-10-07,3.0,133695,24,41.0,9636.0,80047,0.25,3.0
2024-10-08,3.0,169048,81,41.0,9636.0,80047,0.25,3.0
2024-10-09,3.0,175491,42,41.0,9636.0,80047,0.5,6.0
2024-10-09,5.0,180356,81,41.0,9636.0,80047,0.083,1.0
2024-10-09,5.0,144737,41,41.0,9636.0,80047,0.166,2.0
2024-10-09,5.0,168008,93,41.0,9636.0,80047,0.166,2.0
2024-10-10,3.0,128923,41,41.0,9636.0,80047,0.166,2.0
2024-10-02,3.0,147590,34,41.0,9636.0,80047,0.166,2.0
2024-10-03,3.0,121312,34,41.0,9636.0,80047,0.166,2.0
2024-10-03,3.0,152287,21,41.0,9636.0,80047,0.5,6.0
2024-10-14,3.0,138291,41,41.0,9636.0,80047,0.083,1.0
2024-10-15,5.0,141878,81,41.0,9636.0,80047,0.25,3.0
2024-10-07,4.0,26011,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,172258,34,41.0,9636.0,80047,0.083,1.0
